sku,a,b,c
9d810494231bd218a92b2ee7f08f725f,28.0,11.0,14.5
c2d7d3852a5d54fc8ede57856e2cc77d,11.0,5.7,18.2
f03934d6c312d6c8619b69c5cceefe06,57.0,41.0,24.0
126fd5de809bf96fd3bc1b47640dcd9b,8.8,8.4,21.1
0708b3d918a01802bfa3a90df683a79c,8.2,8.2,27.1
3cddf03d2752f771046ad314c48b0064,30.0,10.0,10.0
722cb59e8810d92ab79f540a9533707a,14.2,14.1,17.5
09515457155b4d1abbb0af31fee40bc1,12.0,5.0,16.0
d8b96640096864d05391e1f1860bfd8d,2.0,16.0,8.0
feb3962f18c632379b0b016958ce11c4,5.0,4.0,21.0
4d216741bfc908130f9af2b8bcbdc535,15.0,1.0,7.0
e403efd5df4ec5ce2ae5891863068a12,48.0,28.0,37.0
38f1d900a7486d2759e3ac5d8513aefa,48.3,17.7,25.9
8c94efeab0726311fccbf02c9f0b45f2,50.0,23.0,10.0
1bc80e5ba7361534391fec4fa2821ef9,17.0,2.0,17.0
67152e7768f807da466095b847258890,8.0,8.0,1.2
45bcc3916ef97e3c6e78cb5b0b87e2ea,19.0,30.0,2.0
5bf8d4a8608d2cddae38a0822fe7d39e,21.0,3.7,18.8
805dd889d46736826b360e4ee07f2216,13.3,18.0,3.5
6517557d9f39910102169ab257477486,13.3,18.0,3.5
030fc207f4e5a586b691eb5cfde0c46d,21.0,5.0,16.0
840769676dde66b631c28fbc809faa7e,8.0,0.5,6.0
d72e755eccfe75d809d908496c540bbd,15.0,1.0,10.0
066c48eee0999e64db512b1060ba7a02,21.0,8.0,16.0
ba8c81cf1ac4dde3f9d95b1cfacee954,6.1,17.3,5.4
35937bf3a4a8327a183d42ed6bb695ed,16.0,8.0,8.0
6cd763e09d97caf8b733e9c5615205bf,18.0,3.0,15.0
33ac52672901b051c5f3006248b6615c,19.0,39.0,12.0
549cabff89464d4850aa087dc2528183,22.2,25.2,16.9
885f96d7a5d53a77e458c4d52180d8e0,5.0,1.0,4.0
f37784b00a9e8be3a0e75f117afbb4b0,13.0,2.0,8.0
cd1fa141db60013621ac45caed267108,18.0,7.0,10.0
837ee0de881cc17ade295454024e675c,13.8,5.4,19.1
5f592bb1cc7de6442964f8a089194fdb,30.0,1.0,27.0
8bce138efd582d5cb04d945697a1a4b5,30.0,1.5,27.0
ea5a3e6c769253a4e40e8ace0f781720,29.0,11.0,19.0
fc13a0294ceb35aef7a1d6e40de259c4,30.0,1.5,27.0
48f3071ba9cced24a8d90ec3d9d7b8f6,36.0,13.0,21.0
e167db0c73afd2a213898d2c092a505d,22.0,9.0,15.0
8e52be296ec4e2dd1fc73dbb67bc9f12,30.0,1.0,27.0
cd160cc59ce9ce08af919401b829305f,36.0,13.0,21.0
9027b7329bb2f13159dd42d812f2b36f,10.0,0.3,19.0
2f750ca0a53adcafd0c9bca92dfcf7c1,10.0,1.0,20.0
03da5d3a3954eef145ceb11661d159c8,14.0,4.0,22.0
d8857194095d499edaca04c3f7a6eaac,40.3,9.2,9.7
3bf0c3228031b8e163fe764003df7f57,10.4,10.0,40.5
72b1663cd375a8b55a889c754407ea91,13.2,9.6,24.3
4ffaa32d29b6ce3902d6361881ed13f9,21.3,22.8,21.5
26dc53da3e780285cab536b2c8ae1f37,40.0,1.7,34.1
48db0d452a772d698481f94f189dbc25,20.0,4.1,5.9
47a1e2970978cf4af5f93399f553e32a,19.5,3.3,5.5
d75bfb08b92a8cbb41faa0b4a9f5df90,19.5,3.1,5.1
e4909426ca2333262745070d470b9649,8.0,6.0,19.0
4cd79f8546d95518de792793f169d6c9,19.5,3.3,5.5
a0d3541ba87ba1089678050707b7ec15,19.3,3.2,5.4
02c646f3964ea702e7b4629aca3f871b,5.0,20.0,5.0
104d162e35551dde8f78d2ddbbc36caa,8.2,21.7,4.7
172560d854d5f304218b8d25841c2f41,19.5,3.2,5.2
a2f6c08c94618f8bc0730e5c9f0da455,5.2,3.4,19.8
543a975c6fbe0bbf422a8445267def18,5.1,3.5,19.0
472c676e0859c6d1dcc4d746c73f13d6,8.0,6.0,19.0
290ce64000f0235ec3a40c9aa840bb34,19.0,3.0,5.0
f87d59fbd304b74faea13be6d4d86728,19.0,3.0,5.0
90cd7ef0cf312d2fe9869b3c7e931c60,4.9,3.2,19.5
43a88205b503e38468e6ebc9670b3fec,19.5,3.3,5.5
a9a4d28cfcf613d5b9c7094b79d41172,5.0,20.0,5.0
3cd0d3045ad62054658c1a082b0af4b8,4.0,22.0,2.0
c5539e0dbd63d533ac1820e785631d13,8.0,6.0,19.0
3be101f112015e01a515f7a1cee50523,5.0,20.0,5.0
545e1a6465fbed42cef05fd1346ef45b,19.2,3.3,5.1
515c39299bd56aacbabd93df744f9bda,5.0,4.0,19.0
fc6925609823f8b81cbc920a74424928,21.2,3.5,5.1
9850818b59c45c05b1c2d7582a1365ec,8.0,6.0,19.0
c8b15ccbcd8e28368e5ece5743dfedac,19.5,3.1,5.1
39109ae300e04146e9484113475a65ab,8.0,6.0,19.0
21e0322c066d2ec6a5a46c52b43eb0cb,8.0,6.0,19.0
50b469f4282f3941b59ba6646863fa47,19.5,3.2,5.2
cb15476d6e343e83e0e1ea7a1e283120,15.0,15.0,8.0
760844bca2c311dfae8e94b867511049,18.0,6.0,6.0
ead27fbee0efe8a5ba19364175cabab7,17.0,5.0,5.0
5da4cdef48747c73b0bece09343a5011,28.5,6.3,6.3
672ba916fbf25c942e989a464d492397,18.0,7.0,7.0
371810ef1ac4646980f24af440068514,25.0,8.0,17.0
3217d6f82406e0043cbe1fec0666c007,1.0,3.0,10.0
5c614cabed7a68e3c9a3dc5ebf8de899,23.0,4.8,6.0
3ddd5ef45f71b2b9be118542b1f5c470,20.0,1.0,5.0
9d0fa09a92b21b04597cd81be8abf8b3,15.0,5.0,9.0
f2c3e9e69eb4405be8b8411fd9a70c31,35.0,25.0,25.0
84c3fdb6e0dc07e5ed4f5e4824ac7f54,19.0,28.0,13.5
acc6e8865776e065a5cbd0af76eab784,6.5,3.0,17.6
6e1b017502705cdbdd24ee8712ef364f,17.0,5.0,15.0
9f6ec17754de49ba04a44215a491c8d7,7.0,1.0,4.0
e78fdf8f3e4debdba6260ff41e01266e,19.0,6.0,14.5
2e0fe3c505a0c3755a636f9afb68998a,19.0,6.0,14.5
9f73730c66805d4478b44569c25d511c,30.0,2.0,30.0
31ccd5e12c73fee993a7885f5ef9dd14,8.5,10.6,8.5
7a281c364e496eaf2a45d0f1dbd0eba4,8.5,10.6,8.5
c3b14946896924adbf19aef6f30f48b0,5.0,11.0,5.0
d2916e57c26d85c6a57619fca74953ce,15.0,2.0,7.0
9e47154da60512f074f9f070205153d0,25.0,3.0,10.0
e0e39deec8d4e0dde0c9cbdf8679d82d,21.0,7.0,17.0
4cc4ca1fe6f7189b056f3da31d2b7a98,90.0,12.0,43.0
5f31b10d2b81374777945613bb93882f,10.0,5.0,15.0
2bebdf59fb332f1e60e30b421adf50f5,0.5,27.0,18.0
0ea727baa7974057ed13adad7243bc6a,11.0,4.0,7.0
3413193f26c4429c22a031a84c8eaf72,15.0,4.0,4.0
3a29d18c9e0ac0851e1ca55f20b403fc,8.0,2.0,10.0
2e81685d0b0c959b29548eed080f5075,7.6,3.2,7.7
a7fc96b1b332d7ce27ddf10270b16296,5.7,6.1,6.4
f394b488eb51c02f68d53420a1c1b2b9,4.8,4.8,11.8
d39c0749de72f489327817f8e51811ad,16.0,14.0,6.0
f821d3dc9447b68a6e12cdaadc9d5909,4.1,4.2,9.5
f31f6985d17d18f61d67c6ab4eaa71ef,14.5,4.5,3.6
649427a5dfb0f873427dff1dfed8119a,5.0,21.0,14.0
1a2fed6c873352c7773ca70250e32e11,17.0,10.0,11.0
7165467087df4cccfa828a5ca7ca3c4b,10.4,12.2,10.4
6ac27c8943d8923cd952af5cfcb48268,5.0,4.0,6.0
bbc53db93cbbc9eb35820c7900c838c6,10.0,23.0,21.0
6ccc5c49704149d91d5cff49bf86877f,16.0,2.0,10.0
902c240d4d46d25b47629294de5f9677,29.0,6.0,17.0
6f0f6445bfac9eafe305ab985a97e4f4,8.7,5.5,9.1
2155c2e4a30e9e0a99dc094cd7201750,7.6,6.7,7.8
fa5fca8908c13cf5ba3825a1d8de9287,8.6,5.5,8.5
54edc05c26c8b993e8a57e6fd136394b,10.5,6.5,6.0
7af0ee9fee3e8c312534f2242894cbf8,6.7,7.6,8.1
8ccb3963d0b39042445be5928c293e25,7.8,6.2,7.9
78bac4619aaacdf19783bdd551629116,9.0,6.0,3.0
c4a4a0f620f408dcce8f3f5fc9add2d4,10.0,2.0,9.0
acffe739016c6600d4d7d079e36925e4,12.0,4.5,7.5
bb14a018b8e84fafbf33bb23c574475e,9.5,10.0,2.0
9a6d2c38c28a02bc6972af6a49cc77c9,7.1,6.7,14.5
3d13fb8048a7ee437d6cbdc2da76fd4e,6.0,18.0,6.0
342c44703d9e80db440ac60809be0554,8.6,21.8,5.3
a797e0a445320342e773592ffb76a28d,24.0,7.0,10.0
5cfdcc6b8c00d9f9756291fcc63845ed,10.0,4.0,21.0
2ca36b128e6ad484368a30efe3f565e9,17.6,0.5,23.3
c47310ff346719c76a93601bd529736d,23.2,0.9,18.0
6271873e3faed831044a33cb6711a80b,20.0,12.0,12.0
045518b16050554b75c4140fcf77ba45,15.0,35.0,15.0
ddd5a337fb90ccd0aa1e1f249ab14666,31.6,10.6,11.4
b9c19c52eb79af085339fc6270924062,2.0,6.0,2.0
09a2601015ac34382271d07b71b1414a,2.3,6.0,2.3
4b3ee1fb4347863fafcb1546f882de4b,3.0,6.0,3.0
a2ba0cb2adae4696a162166193f9cd0a,6.5,2.0,2.0
4cc4be737f52e285861a9b835e24e40a,2.0,6.5,2.0
db2cd208e2065eb645f766d43236a681,6.0,2.0,2.0
bfe41d1c0727174e0d8c0f43a76b5e73,2.0,6.0,2.0
3cc8ae00e12308e024b97f0f48e4d4d7,2.0,6.5,2.0
fddb7c8600102ef6699d8babd51bd02d,3.0,6.0,3.0
c3641f7f61f9bfd7ec6b9b7f651b7841,2.3,6.0,2.3
4df61b227c63979a6439510e50c0265f,6.5,2.0,2.0
fbbaa6792ee6b86909b18f16325d5597,18.0,5.0,15.0
ff83542201a2506a9b75d4a53004ef9c,6.1,9.7,6.1
12b0fb1c1a9e4d697a1af203f18d34a7,19.2,9.92,12.8
8e2751a5cd9aa3d1abbb18e7d94c305d,8.0,30.0,30.0
8d79dc21ceefea98a467a5372c39cbdb,13.2,10.9,14.4
397ef71985f8433366f6e968d428329d,34.0,2.0,30.0
82221f804e53a98d64c1056aab5f8693,24.0,29.0,25.0
83f774d0438bba5cd6b84f39ebe1ce48,19.0,3.5,11.5
b7c38f75308c47240d908f10d093ae23,20.7,9.1,25.7
6fee09b33f20de0a1bf9852b79c5e853,29.0,9.0,12.0
f61d19ad472a22d10f45908cd8dd1e3f,33.8,7.2,19.3
0e5ea810da61e26678afae1ea33ec31d,19.0,3.5,5.8
c19b652d369e2e7daa3f282a75fb28be,29.0,9.0,12.0
b4406ac6bc43964e8cfcb8dc3a4f63b4,19.0,3.5,5.8
a3530f40aaab44826bae6fca8e1b4bf1,29.0,9.0,12.0
7901fb6be302cd839e1a705c6a55c3dc,20.2,9.5,25.2
da87fcff6f990342a5650efb172407af,19.0,3.5,5.8
b5dd2c3f2948be20aded84d782314033,19.0,3.5,5.8
c407711fc530dfea76bc744df33cf18c,19.0,3.5,11.5
c215387c265e958f931c52add9e1234a,19.4,6.5,18.7
621183bf11845a92bf11497731fb7b1f,13.0,3.0,11.0
1e15f442958bb923f6000abf6dda1eac,6.6,24.9,3.2
c2b5649b7132928373c01456298fe221,5.0,17.0,5.0
7f061734eceb5d868a9e4b91308b908e,20.0,20.0,10.0
73c700f85f44966a25c3962a1db0ddce,25.3,36.7,38.6
652c4151d2cc65fe480f3369d68df867,20.0,10.0,10.0
103d02a00a2e7e23577aa8751d9e9bd8,21.0,7.5,13.0
a1ba975183f997c4a7e8ba739390068e,20.0,10.0,10.0
b411a25abe379fc209f369dee98b7de5,17.0,5.0,9.0
004edf81917ea72ceffb3d8945bc97b6,10.0,3.0,4.0
b524191263530537d8f0a8d96ba575f9,18.0,4.0,5.0
d76d975d18fb2db41754fe250abe7f21,13.0,4.0,4.0
fef699b03c330264e88100ebac8e775c,30.0,65.0,20.0
11c036530105755dc4d867c551435ac1,30.0,12.0,21.0
84f0c08402c056a18db9fcb0f176913b,13.0,3.0,8.0
f0eeed9501dd3c0897ad4f81c02b80fc,13.5,3.0,8.0
28ceca73e67f763a89206846e68485e0,5.0,17.0,8.0
d9526937301f6a4d13e8eb1d8959a08f,5.0,17.0,8.0
2ea86b95619a3822fee489773aa88f82,5.0,17.0,8.0
4f4129a253904d666a1fe08c1e678061,5.0,17.0,8.0
7123ea9d63cf354c58ce00b8223f4c6b,17.5,5.0,8.0
193f2de392df969cd3a7d559cac5ed8a,5.0,17.0,8.0
fb53a7f70fd77863c0c27e39089ef877,5.0,17.0,8.0
1aaf1382bf941db4d9a5a88e070c39b3,17.5,5.0,8.0
3da01be210ef5620dbd72ccccf78551d,8.4,5.8,8.1
d91e5c40fb09c02678f6ae333cb70c1a,32.7,6.5,24.2
3ebc56eaeef0b6020f29fe4fab03e221,8.0,10.0,8.0
1ba5a7019190254c1954104c1ca28a61,4.2,7.7,17.5
d4bd5b7caf8c08a05a49096ca19d50e8,5.0,15.0,3.0
4a8629f8e0eeaff20d106f28c8849174,10.5,2.2,10.0
9ad365a87e2c94ff714fb395a814c8e0,6.9,5.0,6.9
e4a22099a8d584c3e60045d7e8261c18,35.0,4.0,25.0
9c97b7a3313a8e704cd39012c6bc5d6e,35.0,4.0,25.0
bb7467aee2a4383574e6c004b4960aba,36.0,6.0,26.0
bdc49558ab08a73a3dac3273c629205f,9.0,7.0,7.0
026f51f1cd0e8f6ba021143cab3fc252,48.4,4.2,23.2
52d463deda0addc26f1553d1e3ddd1a6,14.0,27.0,10.0
6daa9e0ee2cf4d3e20dbf9585338ec90,13.0,4.0,14.0
983b64abecbad500062590bf2732b670,37.0,4.0,8.0
e14bc2493c2b0cb78a9d11e87d1b3c5f,6.0,16.0,6.0
549bbb5a4d59b114fe586391b1cb420d,34.0,8.0,17.0
70f22bb7efe71cbbbbc83a3c65b202ca,18.0,2.0,12.0
a6e5af5267e2a2cd266617f2bd9a1727,19.0,1.0,12.0
f3d5fe41fd7cb9abc53e75020f7385a8,38.0,28.0,32.0
9a88a4572dfafc16dc789560d075d04f,6.0,11.0,6.0
a2c02f21196ae5b34714d089e47305a1,10.0,10.0,10.0
2df34afd5d4d132f25fa5e5a8c76e716,17.8,6.7,16.7
3a56898f2a193190fc65aa1fa3da6ac1,16.0,6.0,15.0
7a7341c51e7fc5afb628fd0b2270db44,21.0,1.5,4.7
18e3689aeab9fea45c9919da22555c4a,15.0,5.0,10.0
5945d19da7be95e31251696becf2c089,7.5,8.5,7.5
4560e11df9dcfa62b44d685f01872172,4.8,9.9,5.2
49812e9d79567c9644019cc617d15878,9.0,4.5,4.5
43bb3045e0cf0f71278e13fdb5df4235,4.0,6.0,4.0
c5b695660f160ec344caf436d52a2c50,6.0,4.0,4.0
336c99288022a982206708673968e423,4.0,6.0,4.0
b0f2adb282d352f9fbc00093d9502495,10.1,3.2,11.0
299bd076c61ee0b0fdebde8f316df14d,15.1,19.5,8.2
1bf23e2650e01c313c561c04a9171184,5.0,21.0,5.0
74a847adb7a24472de004c6786aeaf29,15.0,19.0,8.0
a33838d79d76e352509c3ceab1d7c003,28.0,31.0,5.0
bf123e8593720f544df58efe7c7ffca0,27.0,13.0,33.0
d440a0869357be979d00c1999718549b,18.5,2.5,8.0
9f7666a644f61f3d9d393e522bac2634,39.0,5.0,11.0
b0bed2c1dc14f11aa92aedf3bf70b95e,5.5,39.5,19.5
dd1a5e3f527c7734e7dc38c38e943ca3,9.0,5.0,38.0
ca2c510125e27fda08e39ee6abadd528,9.0,37.0,5.0
4aa837b8ded7dca079ca8f915a92ac21,32.0,12.0,5.0
2aeeaf3f76dae53ad8e5d44bc93af723,2.9,27.7,36.7
790294a0d1740f322677b9da715dd0dc,40.0,4.0,29.0
489dc90bd607e215869b33e0a707ebdb,4.0,3.0,4.0
e100a7563f84f719d8c9276cc7cb4239,8.5,0.7,5.5
e59ecffaa287e4b1c6a603a2f39fe13b,5.0,4.8,5.8
1bfb1d9c304b6f671f603582c4ebf319,17.5,2.0,8.0
80640a5cb81bf495aafddb04b6ab073f,17.0,4.0,4.0
8d480fc1444b6791c202301d1ae53ef4,8.0,10.0,4.0
e43a4d423b35792672f9913086ccbe07,20.3,3.1,27.8
de580888ac3c86814563794fd384eca3,4.0,8.0,2.0
06a1203b010cd64226bc174d24172571,15.0,5.0,10.0
d085175934f82ea356672e45a69042d6,35.3,28.3,25.9
f05ffcd14b91bcd321c760ef98fbc1e2,64.0,14.0,65.0
0a8f85b7062504aeafa2c30b48140c7a,19.0,4.0,9.0
55ed501ad895e063344ed4a64672983d,7.0,22.0,13.0
dfdc66d777218b223a8319a6acc31a38,15.0,10.0,15.0
bc9dcac6e8bae9ef6cffb5573de240ce,15.0,10.0,11.0
b7ee6f9e5058893ac0bf23eb841b759b,10.0,8.0,34.0
dfde181b89a6a868d18cb19df00a950a,35.0,10.0,50.0
bffe80e3953c090680f7596770e17e23,32.0,10.0,34.0
18986e6831ca8e21b9095b0fc45fac46,22.0,11.0,19.0
fd65f804338068dda1eb5e58ef078e1c,10.8,18.1,9.4
95f447d7b4b2212d2436e0f8e70b533f,11.0,15.0,11.0
d72ac3cf63a9a67cec309da0c8142edf,19.0,7.0,18.0
8d60dec0e404d49d884be1c7cc05be10,8.5,12.5,8.5
0e7d022981dcd68a20316a171b1f23ad,11.1,13.3,7.6
0cfbf8a6b780b5691e3955eb29e27ee7,17.0,4.0,4.0
35dc04dff9d2e17e0f776ecee6163407,8.5,0.6,5.5
869a0feef8b164d949ec70e825b365f0,4.0,3.0,4.0
f8a8b2d126c6744a38af8cc70e9a955d,10.4,13.4,7.4
bd2c602d32becbc3b358f6d4c955133d,7.0,22.0,7.0
d542004ad0484b80ee2bbe4dfdaf5fcc,15.0,8.0,10.0
7345bfa3e52715b1d2f8848056df23fb,13.0,1.0,8.0
d683eec0de2589de4d3f16b19932acc7,21.0,13.0,14.0
ed8218f349b33d92e42c2462a1d5e4cb,6.2,4.6,11.4
75cbbf3c895040ce75bc299f123f017c,6.2,4.3,8.8
ada2141529aedb642a662820146e3b19,3.0,10.0,1.0
e048301534f759128d46de4c25e6ae26,5.0,23.0,18.0
cbf735cc47e83eba8d34ae9be49212ce,4.0,18.0,4.0
bf4c77b92872538de6de2139d40afe98,20.8,15.5,24.5
67645d967018e4b3d2841d7aeac49e84,5.0,10.0,4.0
7c555217cb629fdecd9708e72a0d9080,17.0,4.0,12.0
29ab6159a13024f2f9b6dc40efc45435,8.4,6.9,33.9
5b988b1a968f932e814e5754015b0761,10.0,3.0,6.0
18c6d294767652365365edfc04ba2529,35.5,12.5,10.5
cf9c69d745661b5a87bdcdb2aa0e2295,28.4,7.9,17.7
7ff701290b6658daf73e7366ae603cc3,43.0,3.0,31.0
da0bf4ac2a9d2200c4d323138261f599,3.0,21.0,14.0
28ab3e13404a7fd15b2a6323efb5da60,4.5,14.1,4.5
7a0ddb44a3de4732754094732d3d17f8,10.0,3.0,10.0
52e6c8bbb14b6233f686708c9fb0d295,2.0,8.0,15.0
2d070edfe3bf1bdd1354b3c0b7a30f8f,15.0,17.0,1.0
13657296c7ff4a5e271f1f5cd1730b46,11.0,1.5,9.0
2448be20dea3baf85cd9fe4ee765bace,7.7,13.0,4.7
3c53ecb106b3a017d5c06437517cd2d9,10.7,22.3,11.7
912657da0d252e82a5fe96d7dabffb8e,25.0,9.0,15.0
26f4be2da1249af2dad1eca36527a060,12.0,19.0,3.5
b04cc0adce084e81140be400c9f88003,26.05,19.01,3.0
4e7732f51ecdf5d5aada2cfb1400bc7a,26.05,19.01,3.0
6b1a5d0a273fae272700099e6b6afc09,16.0,9.0,28.0
cd5cd03997cc6d216faddbb5fd19b0e4,27.0,4.0,4.0
6a8f0f28a0155a38287e9bc04abc4a3c,16.0,4.0,5.0
af90b4cc0d60acdc6150d9397a49f81c,30.0,10.0,23.0
331aa940c265b369ec3b0695825e24ed,35.0,10.0,23.0
adebfcfa76fb406cda116dae7928cc12,15.0,8.0,28.0
83170d036069770e94e53939da034596,20.0,12.0,13.5
2bada06104a41aba4f5b5df76e576fb8,21.0,11.0,21.0
461dec45f382eff1640877ccba0523b2,18.0,12.0,14.0
25e10abc4526be373055b5c579721554,13.5,9.5,15.5
d4f7cc63e0752a88c12caff593ee6eb2,41.5,26.5,30.6
30d25d93aa0d6803edef391b7a3cfc44,10.0,15.0,20.0
d21458bf997e6198a972959b9f1b7813,20.0,30.0,6.0
ce111463eb72602a54c4e5b9ff492388,6.0,4.0,15.0
817ee922191b764f409b30ee71b5b154,18.0,6.0,14.0
2943b7e5e5225ac6e18a3025ad1b01fb,18.0,6.0,14.0
002284740196a72e8c2d1e1b922d7c2a,20.3,1.6,7.6
511f71ab77e619963e2b6771a330c152,21.6,1.0,9.1
c98bc224845fba0df21581f772dd2fca,15.0,1.0,10.0
b49912c7555a5b9b190d01a87f3b2a20,16.8,7.4,11.5
2db3a90018b0d3f35c885b57f9a9d2b6,5.5,22.0,5.5
95eba2dab2bc9c7061ba7e84404dd447,5.5,22.0,5.5
69ee864ec185e1257b1fe6247bc6ce53,20.0,5.0,15.0
6d69d2dd2bfd064e2658c8853ab9097e,22.0,5.5,5.5
7235dfed8a3a24361415d3d937dc4e5d,5.5,22.0,5.5
76a24f87182eae7c8d91d6fd0aa4ec1f,6.0,6.0,22.0
fd2db5cc0d792dbeb642d8a235ff5fc0,7.0,5.0,23.0
6dbc4abc5b726ff066ca2da017cdfde8,7.0,7.0,16.0
259fbfd6251235174284edfee30f94f7,10.0,4.0,7.5
b3251a86fd00dae3a4de1bbca4752ad3,7.0,9.0,11.0
41d8b24566871836b359b073b0ebb093,29.0,5.65,7.2
869cd1745ae484721eeb5399146befd8,19.0,28.0,2.0
f527a28eaee1edeaea00629bfbdfe25b,33.1,4.4,11.1
dad32c104e190f833443840270eb9df3,30.0,20.0,23.0
e8646d42fc560f9df44a0422701193d5,16.0,13.0,13.0
6db65c3967e1f7a3232fd606e9ea8f3a,50.0,15.0,15.0
3b783e241bad3789a2d9af029dcf360c,12.0,10.0,11.0
4fe4462f3194a9ae0825c3c309366097,28.1,16.8,76.6
251843c216b1b878bd33af9dcc7716d0,22.0,63.0,67.0
3ee0f575e3a1b898f35412a39dca4339,16.0,4.0,5.0
c2b4bb65b7bee50e9ba5515abf9acd38,15.0,5.0,18.0
eba35d4fed2e1fba124c34ef6130aa59,30.0,5.0,10.0
21ef8cc10e6b4356bc5f44460ea2639f,6.0,2.0,11.0
46ec64cb96b34abeacd012efde9b32e0,6.0,3.0,11.0
2fad917bb9ee547c449faf616662f09d,18.0,4.0,6.0
7e915fb88daf225a9257f472459114f5,9.3,21.8,9.3
7a9aaaf16d51c82c601f9d05a05fcc0f,10.7,2.1,5.3
a2e15a5fe8d969b2dbae7cfa3ae17ea3,17.0,2.5,17.0
529a0a4f4bf72e59914765aeaf93b6f3,8.5,5.2,5.3
09e0f454ef0ad06c9c729ed21447d93f,11.0,1.0,5.0
0ed8c050ba29f34abaff94d9ca9d419e,10.9,5.7,5.6
35730b905a212c0938bd00cb69b87892,12.0,4.1,6.3
71ad915647a5019ad203a60d0bca5bc9,3.5,9.5,3.5
34388c9ecf717212f40507a15e080129,20.0,20.0,20.0
eea84dd3540a9551e0da048a15ba6088,13.5,2.8,6.9
e315a0a024483f76303afef32b3a9063,7.3,2.8,13.5
87544be2eacb250c95ac57a5cee0d186,8.0,8.0,4.0
9c9c504cba8e2cd0a95e344d5bade354,13.0,2.0,7.0
4c4aec86d79e17359d31e353445bf27c,14.5,3.5,12.0
0fa757efce5cd29193de1c2f4e8623ee,19.0,10.0,12.5
4eb468dfa039b75f67ce0738b08f5c7a,4.0,20.0,4.0
0943bc03000a6e0db1007cec60b85b2e,6.0,19.0,6.0
fa8ff37d2bde4ecbfd800f470e343e7a,12.0,1.0,9.0
a3e63822962609dc6683a4fbfcbd0f7d,6.0,20.0,6.0
64f46275e05a75e02b2af39bb3fb0a25,35.9,9.5,50.6
c79fdc788896843602b3178eb6e49df6,20.0,5.0,20.0
a036aa779555698559546330abccf8f3,10.0,5.0,10.0
c7ac877328e1ec36a2dd98c445c6f67b,35.0,76.0,26.0
d67b313737ab5fb08dcf8cd108ec649e,6.5,21.0,6.5
6344c7e32343e52e0c262da68f6e7e78,5.5,22.0,5.5
c6028289bf3a5955931c0b1989a24f0d,6.0,28.0,6.0
bb04adb741649eea7e115fbcaf23cc07,20.0,2.0,15.0
6c214c6ed820511773ff1f2a8961ed00,8.8,13.1,18.4
68d2162b0eb618ae9642a186412c4e0f,6.0,14.0,5.0
095e9af6f134635decbeff5c2815b950,9.0,4.0,11.0
80f7394fa1efd975f83e4fe177e01875,7.0,5.0,9.0
8a41d1ceaba4f4275c0dbe0fff5991c0,7.5,15.0,8.0
26f55353ce4bf1fd7b8c6956fbc4eb9e,7.0,5.0,13.0
d2163a85af07896829cf11ba8688b43d,20.0,6.0,10.0
036b8dd0c14fca9e5bd4171a494277ed,12.2,4.5,10.2
6496ce60ccd47515a3017cf742dfecc1,36.0,1.0,27.0
246d316baa3671dfc31539b04844e056,24.0,6.0,16.0
8ec0c19f99ec7fcebe840056447160dc,50.0,12.0,18.0
ad013becd4ab3122acba8e1a7c768480,10.8,5.3,21.4
3adad5ea9cfe21af61e5f6a71b8dc80c,150.0,6.0,43.0
80c18f1b55f28768aab8bed412a53c66,154.0,8.0,41.0
567d23f120974acbc9db453e12cdebbc,150.0,9.0,41.0
1351cceede22a33646352e6b276b6554,135.0,5.0,55.0
4f0531204ffb219f78ab6afac9c4a1f8,150.0,9.0,41.0
41b24a4fc8e991ac207627340ec3655b,150.0,6.0,43.0
855b87907ff637ae34ca74c576bd4fe4,148.0,6.0,41.0
45af2feb0c2c36264322a807d0031e0e,16.5,3.0,12.5
48dd55f76ec15300467bb3429d3b419e,16.5,3.0,12.5
169f9e0a0e935e30c060153bcddea27d,4.7,22.0,5.2
308f85fa39d4b1144e4acdafac9a350a,5.0,21.0,6.0
3106e0560017ebc42db4bc8ade5060c5,10.0,28.0,9.0
5d41151e9cb90f13448b702c35c63403,17.3,5.7,9.1
5b78db7ee268433c80710b34b8f8246d,17.5,3.0,11.5
b6783b077f551e059a2105faf7263c39,8.0,5.0,8.0
59e86276f0e10cb30538e4298241f59c,9.0,6.0,9.0
eada9facd2da0c9d3c5ee1329852dd26,9.0,6.0,11.0
6f12eabf0bb22e0de5d0022737fc1554,10.7,8.2,11.7
43f8776a3eef75e6160272e98f1a2b9a,11.8,6.5,13.8
bf5bca25f3c0d1a133b0c6c093c5dae2,13.0,9.0,23.0
c9a7d352998b90c69332c6003391a78f,5.0,8.0,5.0
6e662c752daccce41ad87fcfd85a2026,7.0,12.0,7.0
1df0cf3688a08a606a54a4071a1b1b8c,4.0,8.0,4.0
ea723439e60fe4d0c645a64632d6a88a,8.0,13.0,8.0
ac14593afd51f4da82b4be915f9e111b,26.0,21.0,26.0
6c958c2102bebba519055a749a68b511,21.0,3.0,17.0
f30b265cd9a5abb77e88935bb061ba8a,17.0,2.0,21.0
cdd83b9db9c3287fa27aa3981c5fdaec,25.0,1.4,20.7
dcd344c38fec2c95621c65ab26496c6a,22.0,5.0,14.5
776409b55766c68d9c644692ccc47235,25.0,1.9,17.5
0646a8336b77edea276ab645b0a53bac,12.0,2.0,8.0
